id,symbol,date,open,low,high,close,volume,rsi
1063345,TSLA,2024-05-01 06:30:00,180.43,179.01,182.22,180.5,14259209,46.59623514442605
1063347,TSLA,2024-05-01 05:30:00,182.0,179.56,184.11,180.45,21538475,46.469404039823864
1063349,TSLA,2024-04-30 11:30:00,183.7,180.76,184.87,182.0,10007961,49.629468362159926
1063351,TSLA,2024-04-30 10:30:00,184.71,182.84,185.66,183.71,11346977,53.19950709316428
1063353,TSLA,2024-04-30 09:30:00,184.4,184.15,185.91,184.66,9872462,55.20122807841868
1063355,TSLA,2024-04-30 08:30:00,185.42,183.71,185.69,184.4,12882445,54.78436149047548
1063357,TSLA,2024-04-30 07:30:00,184.29,183.01,185.71,185.4,17281688,56.61470809063339
1063359,TSLA,2024-04-30 06:30:00,186.29,183.74,187.79,184.28,22629496,55.1031666579326
1063361,TSLA,2024-04-30 05:30:00,186.98,186.29,190.95,186.31,33277841,58.40558429460828
1063363,TSLA,2024-04-29 11:30:00,192.34,188.35,195.17,194.25,15345078,74.06528257184364
1063365,TSLA,2024-04-29 10:30:00,193.26,191.14,194.23,192.36,19370493,72.4811417525593
1063367,TSLA,2024-04-29 09:30:00,195.64,192.12,195.66,193.28,17903305,74.4795177030963
1063369,TSLA,2024-04-29 08:30:00,198.56,193.3,198.87,195.63,29746785,79.49146803678774
1063371,TSLA,2024-04-29 07:30:00,192.78,191.12,198.62,198.56,43214518,85.9758068387308
1063373,TSLA,2024-04-29 06:30:00,185.58,184.91,193.12,192.78,35398476,83.59917242968386
1063375,TSLA,2024-04-29 05:30:00,188.42,184.54,190.8,185.61,56866384,79.76929492275718
1063377,TSLA,2024-04-26 11:30:00,167.58,166.92,170.2,168.13,9300437,58.512160125649984
1063379,TSLA,2024-04-26 10:30:00,168.32,166.37,168.47,167.59,18007083,57.252471599946716
1063381,TSLA,2024-04-26 09:30:00,170.94,168.07,171.92,168.31,10775323,59.41252122190616
1063383,TSLA,2024-04-26 08:30:00,171.37,170.76,172.03,170.91,9491126,67.65433319083738
1063385,TSLA,2024-04-26 07:30:00,170.69,170.14,172.12,171.36,12463733,69.14853542388988
1063387,TSLA,2024-04-26 06:30:00,168.43,168.27,171.1,170.68,13772825,68.19316197201925
1063389,TSLA,2024-04-26 05:30:00,168.85,167.26,171.25,168.4,28657997,64.91944281574098
1063391,TSLA,2024-04-25 11:30:00,169.37,168.86,172.88,172.38,13760882,77.45052269816954
1063393,TSLA,2024-04-25 10:30:00,166.15,165.75,170.88,169.35,18380627,74.01058400477609
1063395,TSLA,2024-04-25 09:30:00,164.61,164.54,167.13,166.15,10895695,69.60306875402574
1063397,TSLA,2024-04-25 08:30:00,163.68,162.75,165.17,164.63,10398798,67.23413230465269
1063399,TSLA,2024-04-25 07:30:00,166.45,163.42,166.54,163.65,11205616,65.67588306248288
1063401,TSLA,2024-04-25 06:30:00,165.49,164.31,166.88,166.45,19323404,74.80316336122013
1063403,TSLA,2024-04-25 05:30:00,158.96,158.36,165.79,165.49,33189244,73.67291184532232
1063405,TSLA,2024-04-24 11:30:00,161.9,160.62,163.08,161.0,10891625,67.5447251669163
1063407,TSLA,2024-04-24 10:30:00,161.16,160.31,162.58,161.89,13435557,70.45392665358179
1063409,TSLA,2024-04-24 09:30:00,160.8,160.7,162.18,161.19,13467038,69.52625952057815
1063411,TSLA,2024-04-24 08:30:00,158.62,157.51,161.02,160.79,15302157,69.02246085957712
1063413,TSLA,2024-04-24 07:30:00,161.36,158.17,163.09,158.62,20425496,66.30244192929581
1063415,TSLA,2024-04-24 06:30:00,164.53,160.75,165.14,161.33,26924395,73.56237878183819
1063417,TSLA,2024-04-24 05:30:00,162.84,158.3,167.97,164.58,65629110,83.4318136578801
1063419,TSLA,2024-04-23 11:30:00,145.0,143.84,157.36,153.63,18897552,72.0809594993719
1063421,TSLA,2024-04-23 10:30:00,145.43,144.47,145.94,145.03,10944744,45.87976161428453
1063423,TSLA,2024-04-23 09:30:00,145.7,145.0,145.72,145.41,8625969,47.67980324838371
1063425,TSLA,2024-04-23 08:30:00,146.86,145.32,147.26,145.7,10727953,48.96437675886599
1063427,TSLA,2024-04-23 07:30:00,145.65,144.52,146.9,146.89,11158032,54.46727417215087
1063429,TSLA,2024-04-23 06:30:00,144.76,143.95,146.18,145.66,14803515,49.15117919898056
1063431,TSLA,2024-04-23 05:30:00,143.33,141.11,145.76,144.76,26518516,44.91597182551161
1063432,TSLA,2024-04-22 11:30:00,142.37,141.51,142.48,141.7,7947532,26.074810565935792
1063433,TSLA,2024-04-22 10:30:00,141.88,141.46,142.58,142.35,7336256,27.899157823567748
1063434,TSLA,2024-04-22 09:30:00,142.15,141.82,143.34,141.89,8543489,24.551576416158483
1063435,TSLA,2024-04-22 08:30:00,142.13,141.53,142.73,142.17,9212176,25.19050076329195
1063436,TSLA,2024-04-22 07:30:00,140.16,139.95,142.83,142.13,12884389,24.96418259826764
1063437,TSLA,2024-04-22 06:30:00,141.24,139.61,141.67,140.16,17533815,11.743750430197707
1063438,TSLA,2024-04-22 05:30:00,140.56,138.8,144.44,141.24,35474031,12.85699728018011
1063439,TSLA,2024-04-19 11:30:00,147.2,146.22,147.25,146.94,8423486,23.468162621116434
1063440,TSLA,2024-04-19 10:30:00,147.71,146.64,147.99,147.22,9230400,24.340451064250317
1063441,TSLA,2024-04-19 09:30:00,148.89,147.66,149.33,147.71,6582639,25.89998777864089
1063442,TSLA,2024-04-19 08:30:00,148.2,147.81,149.67,148.91,8919839,30.111057864897475
1063443,TSLA,2024-04-19 07:30:00,149.95,148.01,150.09,148.17,9398145,23.176962801625933
1063444,TSLA,2024-04-19 06:30:00,149.5,148.82,150.78,149.96,13604585,29.556792851904888
1063445,TSLA,2024-04-19 05:30:00,148.97,148.1,150.94,149.52,22830452,24.988851088155585
1063426,TSLA,2024-06-18 07:30:00,183.27,182.8,184.9,184.67,7204807,72.71423836145824
1063428,TSLA,2024-06-18 06:30:00,183.48,182.37,184.12,183.27,13345809,68.19075743706277
1063430,TSLA,2024-06-18 05:30:00,186.56,183.23,187.2,183.49,22918170,69.82796299371924
1063497,TSLA,2024-10-18 11:30:00,221.49,220.33,221.49,220.4,3908541,45.578525861786886
1063499,TSLA,2024-10-18 10:30:00,221.37,221.16,222.18,221.49,4763874,53.61172819472836
1063501,TSLA,2024-10-18 09:30:00,220.95,220.84,221.61,221.35,2549500,52.646965973647674
1063503,TSLA,2024-10-18 08:30:00,221.4,220.85,221.59,220.95,3759566,49.9714699938598
1063505,TSLA,2024-10-18 07:30:00,221.89,220.64,222.0,221.42,4171515,53.14699535154273
1063507,TSLA,2024-10-18 06:30:00,220.22,220.07,222.28,221.88,10868016,56.29830641066215
1063509,TSLA,2024-10-18 05:30:00,220.71,219.23,221.95,220.24,15659693,46.03015531261614
1063511,TSLA,2024-10-17 11:30:00,220.07,219.66,221.43,221.1,3822432,51.77102753329583
1063513,TSLA,2024-10-17 10:30:00,220.25,219.88,220.67,220.05,3090991,44.111719302098436
1063515,TSLA,2024-10-17 09:30:00,221.05,220.02,222.08,220.27,6860019,45.47352791902024
1063517,TSLA,2024-10-17 08:30:00,219.73,219.06,221.13,221.07,4543492,50.58431491130849
1063519,TSLA,2024-10-17 07:30:00,219.54,219.41,220.22,219.72,3846306,40.41328683857619
1063521,TSLA,2024-10-17 06:30:00,219.47,218.9,220.46,219.53,6477912,38.81819889656158
1063523,TSLA,2024-10-17 05:30:00,221.59,217.9,221.8,219.44,16612410,38.11192427803211
1063525,TSLA,2024-10-16 11:30:00,221.46,220.95,221.78,220.97,3183146,46.28722912135567
1063527,TSLA,2024-10-16 10:30:00,221.7,221.11,222.22,221.47,4163128,49.404163905905385
1063529,TSLA,2024-10-16 09:30:00,221.0,220.58,221.97,221.72,3565354,50.9480183140348
1063531,TSLA,2024-10-16 08:30:00,220.87,220.22,221.41,221.0,3892657,46.624690230644504
1063533,TSLA,2024-10-16 07:30:00,219.88,219.01,220.99,220.87,5687470,45.84912110570165
1063535,TSLA,2024-10-16 06:30:00,221.18,219.65,221.35,219.88,7099144,39.85977357351872
1063537,TSLA,2024-10-16 05:30:00,221.4,218.93,222.82,221.17,18697328,45.80052664047744
1063539,TSLA,2024-10-15 11:30:00,219.43,218.76,219.69,219.3,3939294,32.717687969161034
1063541,TSLA,2024-10-15 10:30:00,220.17,218.95,220.59,219.4,3726643,33.1022490449419
1063543,TSLA,2024-10-15 09:30:00,219.81,219.63,220.54,220.17,3355611,36.03768667675104
1063545,TSLA,2024-10-15 08:30:00,220.54,219.67,221.04,219.82,3852563,33.62995954479763
1063548,TSLA,2024-12-10 04:30:00,392.68,390.85,407.82,403.7,29891837,78.19285681859824
1063550,TSLA,2024-12-09 10:30:00,382.96,382.6,392.97,392.28,8233323,70.58550840425629
1063552,TSLA,2024-12-09 09:30:00,385.67,382.49,386.85,382.94,6160522,60.423007332902166
1063554,TSLA,2024-12-09 08:30:00,386.64,384.79,387.85,385.74,6458632,66.63443831275774
1063556,TSLA,2024-12-09 07:30:00,381.75,380.75,387.04,386.65,6082290,68.70016557486485
1063558,TSLA,2024-12-09 06:30:00,382.95,380.8,384.97,381.67,8248735,63.05985075165357
1063560,TSLA,2024-12-09 05:30:00,388.22,378.01,389.23,383.07,19938050,66.072315943891
1063562,TSLA,2024-12-09 04:30:00,397.61,387.56,404.8,388.19,30931484,78.39959922944904
1063564,TSLA,2024-12-06 10:30:00,382.86,382.74,391.96,389.98,15023668,83.28906503087657
1063566,TSLA,2024-12-06 09:30:00,376.47,376.15,383.29,382.9,11404961,78.52040453161354
1063568,TSLA,2024-12-06 08:30:00,376.13,375.6,377.39,376.5,5607367,72.02599777156053
1063570,TSLA,2024-12-06 07:30:00,374.52,373.07,376.64,376.2,5210974,71.66456539240907
1063572,TSLA,2024-12-06 06:30:00,376.3,373.22,376.64,374.5,5983336,69.66573421360104
1063574,TSLA,2024-12-06 05:30:00,373.96,373.35,376.33,376.22,8567724,74.44785405817764
1063576,TSLA,2024-12-06 04:30:00,377.42,370.8,377.52,373.97,19506306,72.2012694346294
1063578,TSLA,2024-12-05 10:30:00,369.66,368.27,371.71,368.42,5259067,65.45944017711825
1063580,TSLA,2024-12-05 09:30:00,371.41,369.6,372.7,369.65,6329993,68.78690273996318
1063582,TSLA,2024-12-05 08:30:00,369.18,366.51,371.88,371.45,7188276,73.72263561376994
1063584,TSLA,2024-12-05 07:30:00,371.03,368.16,373.34,369.27,7188025,71.49305562076556
1063586,TSLA,2024-12-05 06:30:00,371.15,368.16,371.82,371.0,6591919,76.1050283000504
1063588,TSLA,2024-12-05 05:30:00,373.91,368.01,375.43,371.13,13247778,76.43851218372862
1063590,TSLA,2024-12-05 04:30:00,359.87,359.5,374.36,373.87,28761700,83.36816473294175
1063592,TSLA,2024-12-04 10:30:00,354.62,354.26,358.1,356.65,6663068,65.86436677122481
1063594,TSLA,2024-12-04 09:30:00,353.84,352.85,355.38,354.66,4755723,61.66862280275051
1063596,TSLA,2024-12-04 08:30:00,352.13,351.21,353.95,353.84,4002180,59.83790829037991
1063598,TSLA,2024-12-04 07:30:00,351.16,350.73,352.41,352.17,3056378,55.98477283314072
1063600,TSLA,2024-12-04 06:30:00,352.54,350.57,353.0,351.19,4831073,53.63548751249888
1063602,TSLA,2024-12-04 05:30:00,351.42,350.86,354.82,352.54,8681718,57.43623468425429
1063604,TSLA,2024-12-04 04:30:00,353.0,348.6,353.42,351.44,12200362,55.103129919971344
1063606,TSLA,2024-12-03 10:30:00,349.09,348.22,352.78,352.05,6114109,56.65300542257158
1063608,TSLA,2024-12-03 09:30:00,349.37,348.58,350.25,349.11,4405217,50.62951942024005
1063610,TSLA,2024-12-03 08:30:00,349.07,348.4,350.3,349.34,4027491,51.129767868367225
1063612,TSLA,2024-12-03 07:30:00,349.44,348.77,351.13,349.07,5518301,50.61422803200319
1063614,TSLA,2024-12-03 06:30:00,352.08,349.03,352.38,349.44,5731988,51.28143172041524
1063616,TSLA,2024-12-03 05:30:00,350.48,348.2,352.67,352.14,10019771,56.14189220450646
1063618,TSLA,2024-12-03 04:30:00,351.8,349.5,355.69,350.41,15583264,53.60616582179135
1063620,TSLA,2024-12-02 10:30:00,359.18,356.2,360.0,356.86,7144484,66.5091445558263
1063622,TSLA,2024-12-02 09:30:00,355.92,355.84,359.3,359.15,5377164,72.05070048268729
1063624,TSLA,2024-12-02 08:30:00,356.0,355.35,357.48,355.92,5187238,68.7448645711227
1063626,TSLA,2024-12-02 07:30:00,356.07,355.8,359.44,356.04,9059349,69.01782069378312
1063628,TSLA,2024-12-02 06:30:00,352.38,352.22,357.13,356.04,7586320,69.01782069378312
1063630,TSLA,2024-12-02 05:30:00,356.62,351.15,357.38,352.26,10986491,65.52521355883808
1063632,TSLA,2024-12-02 04:30:00,352.38,352.0,358.78,356.57,22337967,74.09688920856887
1063634,TSLA,2024-11-29 07:30:00,339.77,339.54,348.5,345.26,6439816,62.516418647202215
1063636,TSLA,2024-11-29 06:30:00,339.15,338.6,341.27,339.75,5333770,53.37732899368949
1063638,TSLA,2024-11-29 05:30:00,340.83,337.72,341.34,339.16,6913658,52.25549610959444
1063640,TSLA,2024-11-29 04:30:00,336.08,334.65,342.19,340.83,12645803,55.66775263851447
1063446,TSLA,2024-04-18 11:30:00,150.67,149.26,150.98,150.03,6498917,26.80188884699764
1063447,TSLA,2024-04-18 10:30:00,150.52,149.96,151.42,150.67,8197632,29.190486755864896
1063448,TSLA,2024-04-18 09:30:00,150.89,149.42,150.94,150.5,9857598,27.656081522923188
1063449,TSLA,2024-04-18 08:30:00,150.49,149.51,150.99,150.87,9597211,28.901451030454012
1063450,TSLA,2024-04-18 07:30:00,150.85,149.77,151.04,150.48,10637082,25.741207869015895
1063451,TSLA,2024-04-18 06:30:00,151.28,150.73,152.2,150.87,12446682,26.795641445128425
1063452,TSLA,2024-04-18 05:30:00,151.25,148.7,152.1,151.26,30730217,27.84121199347426
1063453,TSLA,2024-04-17 11:30:00,156.26,154.6,156.58,154.82,6707183,40.82735073342436
1063454,TSLA,2024-04-17 10:30:00,157.07,156.21,158.33,156.25,9203042,49.12186816805347
1063455,TSLA,2024-04-17 09:30:00,157.18,156.75,158.0,157.05,9295727,54.71303160693709
1063456,TSLA,2024-04-17 08:30:00,155.63,154.75,157.26,157.17,9291202,55.55314593216999
1063457,TSLA,2024-04-17 07:30:00,155.87,155.35,156.62,155.65,8618535,45.913596236161986
1063458,TSLA,2024-04-17 06:30:00,154.87,154.14,156.37,155.85,11792959,47.15235593754614
1063459,TSLA,2024-04-17 05:30:00,157.64,153.78,157.71,154.86,23385136,40.13190442376851
1063460,TSLA,2024-12-20 10:30:00,435.05,418.34,435.8,420.68,16545983,31.22034989286975
1063461,TSLA,2024-12-20 09:30:00,437.75,434.44,441.39,434.9,7877912,40.94484836408916
1063462,TSLA,2024-12-20 08:30:00,443.46,434.62,444.9,437.76,9529750,43.39132638492871
1063463,TSLA,2024-12-20 07:30:00,443.08,439.7,447.08,443.45,9458584,48.58980082386577
1063464,TSLA,2024-12-20 06:30:00,441.06,436.8,445.33,443.21,9910168,48.354922246699594
1063465,TSLA,2024-12-20 05:30:00,434.3,434.12,444.4,440.99,16389185,46.31295943815087
1063466,TSLA,2024-12-20 04:30:00,425.51,417.64,434.96,434.39,27872898,39.961358248678096
1063467,TSLA,2024-12-19 10:30:00,438.88,432.55,440.49,438.78,9171111,43.0072806418768
1063468,TSLA,2024-12-19 09:30:00,432.32,429.26,451.99,438.94,9385184,43.115077408603
1063469,TSLA,2024-12-19 08:30:00,433.72,430.42,439.34,432.4,11549637,37.3371193837763
1063470,TSLA,2024-12-19 07:30:00,423.49,420.02,434.86,433.89,16687492,38.13128238808664
1063471,TSLA,2024-12-19 06:30:00,441.06,420.55,441.76,423.33,15431451,28.41989357147783
1063472,TSLA,2024-12-19 05:30:00,438.21,434.4,446.28,441.0,15449832,37.21771319702034
1063473,TSLA,2024-12-19 04:30:00,451.88,437.24,456.36,438.18,30077539,34.29626821614089
1063474,TSLA,2024-12-18 10:30:00,438.01,427.01,448.18,429.11,26850986,24.068435462701785
1063475,TSLA,2024-12-18 09:30:00,469.21,437.38,473.52,437.84,29522461,27.81987769565454
1063476,TSLA,2024-12-18 08:30:00,475.29,466.75,477.49,469.39,13197246,56.42577363071641
1063477,TSLA,2024-12-18 07:30:00,478.26,474.36,480.2,475.36,8038001,68.40422726684565
1063478,TSLA,2024-12-18 06:30:00,480.25,477.18,488.54,478.26,16423651,75.40222098841308
1063479,TSLA,2024-12-18 05:30:00,474.79,473.2,480.9,480.25,12439883,80.48752308812186
1063480,TSLA,2024-12-18 04:30:00,466.5,461.11,475.77,474.81,24524463,76.60575070522877
1063481,TSLA,2024-12-17 10:30:00,477.4,477.03,482.45,477.56,10112431,84.2292989551896
1063482,TSLA,2024-12-17 09:30:00,475.2,474.22,479.89,477.34,10803766,84.11548322616764
1063483,TSLA,2024-12-17 08:30:00,474.03,469.0,475.58,475.13,7901892,83.00671511774124
1063484,TSLA,2024-12-17 07:30:00,469.25,467.8,476.28,474.0,9600255,82.4427504726997
1063485,TSLA,2024-12-17 06:30:00,471.63,457.51,474.63,469.25,19406776,79.92184859893986
1063486,TSLA,2024-12-17 05:30:00,472.78,470.06,480.68,471.6,16588927,85.38035975283083
1063487,TSLA,2024-12-17 04:30:00,475.9,463.55,483.99,472.68,41642802,87.86240780270532
1063488,TSLA,2024-12-16 10:30:00,460.74,455.63,467.77,466.85,10705491,85.86623904098192
1063489,TSLA,2024-12-16 09:30:00,458.47,457.75,461.84,460.74,8910614,83.27119454631486
1063490,TSLA,2024-12-16 08:30:00,459.11,456.77,461.28,458.47,7478320,82.17699869974638
1063491,TSLA,2024-12-16 07:30:00,458.26,455.79,461.45,459.07,10823300,83.47584833055356
1063492,TSLA,2024-12-16 06:30:00,458.37,454.13,460.52,458.22,12979577,83.13600460248142
1063493,TSLA,2024-12-16 05:30:00,445.33,444.63,458.97,458.39,21194283,83.44491495866728
1063494,TSLA,2024-12-16 04:30:00,441.09,436.15,447.41,445.38,28674904,77.75075818902015
1063495,TSLA,2024-12-13 10:30:00,430.37,426.35,436.66,435.33,9570261,70.75825730844969
1063496,TSLA,2024-12-13 09:30:00,433.09,428.89,433.69,430.38,7718518,66.02502138087067
1063498,TSLA,2024-12-13 08:30:00,428.61,428.25,434.35,433.0,11331326,71.5413569355928
1063500,TSLA,2024-12-13 07:30:00,426.82,425.74,429.7,428.61,6773116,67.43886864384896
1063502,TSLA,2024-12-13 06:30:00,424.85,424.1,427.98,426.84,7220362,65.64158099925143
1063504,TSLA,2024-12-13 05:30:00,428.54,421.53,431.6,424.79,14522439,63.54404365275106
1063506,TSLA,2024-12-13 04:30:00,420.0,415.71,430.41,428.54,23315504,70.64429171307786
1063508,TSLA,2024-12-12 10:30:00,415.63,415.41,421.0,417.39,7540414,58.122538872921986
1063510,TSLA,2024-12-12 09:30:00,417.88,415.0,420.54,415.55,8237666,55.290091774308024
1063512,TSLA,2024-12-12 08:30:00,423.31,416.6,423.75,417.91,7396628,59.972512064736264
1063514,TSLA,2024-12-12 07:30:00,420.58,420.25,423.85,423.37,5220656,72.81205341985915
1063516,TSLA,2024-12-12 06:30:00,424.15,418.28,425.38,420.61,9349619,69.87820952470946
1063518,TSLA,2024-12-12 05:30:00,425.19,423.2,429.3,424.03,14356652,79.43800138069055
1063520,TSLA,2024-12-12 04:30:00,424.84,416.79,426.92,425.35,26402568,83.40142481262599
1063522,TSLA,2024-12-11 10:30:00,419.92,419.7,426.98,424.5,12053744,82.90717851524667
1063524,TSLA,2024-12-11 09:30:00,419.81,418.38,420.69,419.92,12189511,80.02245811289842
1063526,TSLA,2024-12-11 08:30:00,417.35,415.1,419.91,419.85,9637321,79.97597272398023
1063528,TSLA,2024-12-11 07:30:00,413.4,412.41,417.86,417.36,10947912,78.36425055815486
1063530,TSLA,2024-12-11 06:30:00,412.6,410.85,415.0,413.44,10220714,75.57923775970235
1063532,TSLA,2024-12-11 05:30:00,409.9,408.66,413.99,412.66,14256587,75.00301022136797
1063534,TSLA,2024-12-11 04:30:00,409.7,402.38,412.53,409.95,23171584,73.0117564435493
1063536,TSLA,2024-12-10 10:30:00,403.89,400.25,403.98,402.65,7589484,66.55220296649563
1063538,TSLA,2024-12-10 09:30:00,409.2,399.54,409.3,403.75,12037981,68.78491873824632
1063540,TSLA,2024-12-10 08:30:00,408.01,406.13,409.73,409.2,7233470,80.88490282212413
1063542,TSLA,2024-12-10 07:30:00,405.59,405.0,409.19,408.0,10876071,80.19449657951421
1063544,TSLA,2024-12-10 06:30:00,403.33,400.5,406.62,405.6,9739161,78.81734719480647
1063546,TSLA,2024-12-10 05:30:00,403.75,398.02,407.32,403.34,13234374,77.49089013882856
1063547,TSLA,2024-10-15 07:30:00,219.95,219.16,221.27,220.56,6164334,36.22470105213033
1063549,TSLA,2024-10-15 06:30:00,219.92,217.12,220.26,219.97,12225133,32.486877917966964
1063551,TSLA,2024-10-15 05:30:00,220.01,219.34,224.26,219.93,24414953,32.24457378873478
1063553,TSLA,2024-10-14 11:30:00,218.96,218.72,219.61,218.9,5112835,26.09776136733788
1063555,TSLA,2024-10-14 10:30:00,219.79,218.36,219.84,218.97,5461526,26.24338405407721
1063557,TSLA,2024-10-14 09:30:00,219.28,219.03,220.0,219.79,4388913,27.883728092955934
1063559,TSLA,2024-10-14 08:30:00,219.52,219.2,220.38,219.29,5970730,25.32216236480562
1063561,TSLA,2024-10-14 07:30:00,218.52,218.25,219.9,219.51,6926832,25.683422734941104
1063563,TSLA,2024-10-14 06:30:00,216.84,216.67,220.0,218.55,17022405,21.272418171680627
1063565,TSLA,2024-10-14 05:30:00,220.13,213.74,221.91,216.82,34717489,12.886413900630387
1063567,TSLA,2024-10-11 11:30:00,218.96,217.23,218.97,217.45,12639394,13.352568460018617
1063569,TSLA,2024-10-11 10:30:00,219.3,218.55,219.57,218.98,7703429,14.498946041319343
1063571,TSLA,2024-10-11 09:30:00,220.01,218.44,220.35,219.3,8272514,14.737110118589598
1063573,TSLA,2024-10-11 08:30:00,220.56,219.57,220.59,220.0,8133742,15.229625289089057
1063575,TSLA,2024-10-11 07:30:00,219.58,218.5,220.95,220.56,12369679,15.605122718535299
1063577,TSLA,2024-10-11 06:30:00,220.53,219.02,223.34,219.57,20987138,12.159215060599806
1063579,TSLA,2024-10-11 05:30:00,220.13,214.38,221.58,220.53,51087963,12.608508216349051
1063581,TSLA,2024-10-10 11:30:00,240.94,238.25,241.05,239.32,7277808,36.118429890907464
1063583,TSLA,2024-10-10 10:30:00,241.18,240.9,242.43,240.93,5634174,42.184085038924536
1063585,TSLA,2024-10-10 09:30:00,241.79,240.1,242.38,241.24,6098556,43.44853700970925
1063587,TSLA,2024-10-10 08:30:00,241.11,240.33,242.79,241.8,7407888,45.67438366938354
1063589,TSLA,2024-10-10 07:30:00,238.88,238.2,242.16,241.09,10157564,42.301532367534996
1063591,TSLA,2024-10-10 06:30:00,238.42,236.8,239.87,238.91,12130741,30.35230133891399
1063593,TSLA,2024-10-10 05:30:00,241.81,232.34,242.37,238.42,29465617,27.306852939061088
1063595,TSLA,2024-10-09 11:30:00,241.55,240.5,242.23,241.3,4812705,35.52361095121421
1063597,TSLA,2024-10-09 10:30:00,243.44,241.13,243.48,241.48,7464492,36.135231708538946
1063599,TSLA,2024-10-09 09:30:00,244.3,242.55,244.54,243.46,5845061,43.5601086473996
1063601,TSLA,2024-10-09 08:30:00,244.65,244.29,245.44,244.31,5334639,47.316466565012014
1063603,TSLA,2024-10-09 07:30:00,244.3,242.8,245.06,244.65,7096468,48.8324304428201
1063605,TSLA,2024-10-09 06:30:00,246.26,244.09,247.43,244.27,11619955,47.12852632621514
1063607,TSLA,2024-10-09 05:30:00,243.82,239.51,246.78,246.21,20665585,55.64216064110407
1063609,TSLA,2024-10-08 11:30:00,244.43,243.9,245.43,243.95,4022313,45.277759270832675
1063611,TSLA,2024-10-08 10:30:00,244.39,244.07,245.49,244.45,4512737,47.487051253019814
1063613,TSLA,2024-10-08 09:30:00,244.32,244.15,245.34,244.39,3377565,47.208853872300104
1063615,TSLA,2024-10-08 08:30:00,245.16,244.16,245.75,244.31,5424712,46.87110128021669
1063617,TSLA,2024-10-08 07:30:00,243.87,243.7,245.65,245.17,6695411,49.96384873649138
1063619,TSLA,2024-10-08 06:30:00,244.16,242.7,245.46,243.89,8805497,45.11244750759363
1063621,TSLA,2024-10-08 05:30:00,243.56,240.56,246.21,244.16,17724629,45.95839707791227
1063623,TSLA,2024-10-07 11:30:00,241.76,240.68,241.96,241.19,5715343,33.63876497034299
1063625,TSLA,2024-10-07 10:30:00,243.71,240.96,243.72,241.74,8155319,34.96732339162796
1063627,TSLA,2024-10-07 09:30:00,243.95,243.14,244.37,243.73,4769727,40.12819610175302
1063629,TSLA,2024-10-07 08:30:00,244.9,243.92,245.38,243.95,4273027,40.72625973945062
1063631,TSLA,2024-10-07 07:30:00,244.19,243.91,245.55,244.9,5670251,43.230227395759336
1063633,TSLA,2024-10-07 06:30:00,246.52,242.5,246.64,244.2,13661958,40.817174583676355
1063635,TSLA,2024-10-07 05:30:00,249.0,244.85,249.83,246.54,17454113,46.80236225941594
1063637,TSLA,2024-10-04 11:30:00,249.91,249.62,250.28,249.85,6068743,57.54457858023657
1063639,TSLA,2024-10-04 10:30:00,249.15,248.31,249.96,249.91,5356776,57.760863161728274
1063641,TSLA,2024-10-04 09:30:00,248.7,248.02,249.83,249.18,6515563,55.94784382526593
1063643,TSLA,2024-10-04 08:30:00,247.29,247.05,249.24,248.65,6664123,54.67667063441409
1063645,TSLA,2024-10-04 07:30:00,247.74,244.63,247.74,247.31,13744714,51.49154603518961
1063647,TSLA,2024-10-04 06:30:00,247.19,246.62,250.96,247.75,16976660,52.58360314477319
1063649,TSLA,2024-10-04 05:30:00,246.69,244.58,249.75,247.2,24293710,51.42461718955006
1063651,TSLA,2024-10-03 11:30:00,238.87,238.83,241.16,240.3,6476573,32.90872873390147
1063653,TSLA,2024-10-03 10:30:00,238.66,237.81,239.94,238.92,7534746,27.96634721217812
1063655,TSLA,2024-10-03 09:30:00,240.18,238.41,240.79,238.7,8476238,27.196850949562872
1063657,TSLA,2024-10-03 08:30:00,243.05,238.91,243.17,240.25,13960669,29.172921895144825
1063659,TSLA,2024-10-03 07:30:00,243.54,242.92,244.75,243.0,5961210,33.00173521521941
1063661,TSLA,2024-10-03 06:30:00,245.96,242.78,246.55,243.63,13135230,33.91961442870016
1063663,TSLA,2024-10-03 05:30:00,244.48,244.44,249.79,245.94,19777982,37.34748191629586
1063665,TSLA,2024-10-02 11:30:00,249.97,247.9,250.08,248.69,6091233,41.8823819080095
1063667,TSLA,2024-10-02 10:30:00,249.12,248.62,250.03,249.96,6095297,44.10846768957493
1063669,TSLA,2024-10-02 09:30:00,248.56,247.31,249.72,249.09,6505188,42.2148837768242
1063671,TSLA,2024-10-02 08:30:00,249.38,247.15,249.4,248.56,7620326,41.12118756651516
1063673,TSLA,2024-10-02 07:30:00,248.77,248.51,251.16,249.34,11706762,42.17857429327455
1063675,TSLA,2024-10-02 06:30:00,243.16,242.66,248.88,248.73,14261101,41.112795971754295
1063677,TSLA,2024-10-02 05:30:00,247.55,241.5,250.79,243.17,31749071,30.622600826887492
1063679,TSLA,2024-10-01 11:30:00,258.07,256.63,258.38,257.3,6225791,51.67920527931686
1063681,TSLA,2024-10-01 10:30:00,258.63,257.74,259.15,258.09,7420476,53.53138084592434
1063683,TSLA,2024-10-01 09:30:00,253.06,253.03,259.05,258.67,11075394,54.829835168038755
1063685,TSLA,2024-10-01 08:30:00,255.03,252.2,255.84,253.08,8219730,42.793652373992366
